date,ilosc,articles,customers,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,day_of_year_sin,day_of_year_cos,week_of_year_sin,week_of_year_cos,quarter_sin,quarter_cos,season_sin,season_cos,is_last_days,is_weak_month,is_saturday,is_first_days,ilosc_log,ilosc_log_std,customers_log,customers_log_std,articles_log,articles_log_std
2022-04-08,204.425,590,50,2022,4,8,98,14,2,2,0.8660254037844387,-0.4999999999999998,0.9945218953682734,-0.10452846326765333,0.9932568492674143,-0.11593459959550041,0.9932570100176431,-0.11593322237741702,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.325081003817251,-0.4911532554544196,3.9318256327243257,-0.31953417818343793,6.3818160174060985,-0.15944343664938082
2022-04-11,184.977,477,57,2022,4,11,101,15,2,2,0.8660254037844387,-0.4999999999999998,0.7431448254773945,-0.6691306063588579,0.9859481499638304,-0.16705162550211924,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.2256230101532,-0.587269824959952,4.060443010546419,0.013291783289761256,6.169610732491456,-0.4505794471876026
2022-04-12,226.967,468,52,2022,4,12,102,15,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.9829265519799822,-0.18399835165768005,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.429200881636948,-0.39053142401904845,3.970291913552122,-0.21999415398454464,6.150602768446279,-0.4766575103366558
2022-04-13,142.103,407,48,2022,4,13,103,15,2,2,0.8660254037844387,-0.4999999999999998,0.40673664307580004,-0.913545457642601,0.9796136916454901,-0.20089055513063506,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,4.963564650703243,-0.8405239837524352,3.8918202981106265,-0.4230568450448233,6.0112671744041615,-0.6678196154261337
2022-04-14,246.415,564,59,2022,4,14,104,15,2,2,0.8660254037844387,-0.4999999999999998,0.20791169081775931,-0.9781476007338057,0.9760105506323683,-0.21772323039653177,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.511067088678231,-0.31141562156463176,4.0943445622221,0.10101955944998849,6.336825731146441,-0.2211680655146697
2022-04-15,156.026,498,47,2022,4,15,105,15,2,2,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,0.9721181966290613,-0.23449138957040985,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.056411396732839,-0.7507965481854161,3.871201010907891,-0.476413819073908,6.212606095751519,-0.3915917620495475
2022-04-19,398.242,764,47,2022,4,19,109,16,2,2,0.8660254037844387,-0.4999999999999998,-0.743144825477394,-0.6691306063588585,0.9536809966304457,-0.30081980763566735,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.989567749323922,0.1510091701795651,3.871201010907891,-0.476413819073908,6.639875833826536,0.1946029079696643
2022-04-20,190.281,682,61,2022,4,20,110,16,2,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.9483615800121715,-0.3171912885891061,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.253743551074505,-0.5600940311758396,4.127134385045092,0.18587049089016647,6.52649485957079,0.03904936212356364
2022-04-21,205.972,383,44,2022,4,21,111,16,2,2,0.8660254037844387,-0.4999999999999998,-0.9510565162951535,-0.30901699437494756,0.9427611433904207,-0.3334687789181868,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.332583518415656,-0.483902797856214,3.8066624897703196,-0.6434215416180763,5.950642552587727,-0.7509938424164029
2022-04-22,135.031,345,54,2022,4,22,112,16,2,2,0.8660254037844387,-0.4999999999999998,-0.9945218953682733,-0.10452846326765423,0.9368813462954315,-0.3496474552512284,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,4.912882800937879,-0.8895031090713713,4.007333185232471,-0.12414165667850406,5.846438775057725,-0.8939566912695794
2022-04-25,1168.427,1272,49,2022,4,25,115,17,2,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.9175836260593937,-0.39754281428255595,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,7.064269164238497,1.189604555415719,3.912023005428146,-0.37077786376582506,7.149131598557407,0.8932786819824303
2022-04-26,207.077,544,47,2022,4,26,116,17,2,2,0.8660254037844387,-0.4999999999999998,-0.743144825477394,0.6691306063588585,0.9106046300942162,-0.4132786077829042,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.337908203504744,-0.4787570026756962,3.871201010907891,-0.476413819073908,6.300785794663244,-0.27061322109592456
2022-04-27,1086.878,1383,61,2022,4,27,117,17,2,2,0.8660254037844387,-0.4999999999999998,-0.5877852522924734,0.8090169943749473,0.9033558023246845,-0.4288919379124835,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,6.991984288775645,1.1197481869060935,4.127134385045092,0.18587049089016647,7.232733136177615,1.0079761936273393
2022-04-28,4507.516,3149,64,2022,4,28,118,17,2,2,0.8660254037844387,-0.4999999999999998,-0.40673664307580015,0.913545457642601,0.895839290734909,-0.4443781781046132,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1,0,0,0,8.413723331785832,2.4937220075303252,4.174387269895637,0.3081477997505523,8.055157731819678,2.136305376569472
2022-04-29,2712.775,2263,107,2022,4,29,119,17,2,2,0.8660254037844387,-0.4999999999999998,-0.20791169081775898,0.9781476007338057,0.8880573226294932,-0.45973273945210397,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1,0,0,0,7.90609593349461,2.0031490298008734,4.68213122712422,1.6220477844055154,7.724888439323074,1.683190911209105
2022-05-04,86.632,255,20,2022,5,4,124,18,2,2,0.49999999999999994,-0.8660254037844387,0.7431448254773941,0.6691306063588582,0.8452490573530633,-0.5343725582809786,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,1,4.473146228041365,-1.3144661443774928,3.044522437723423,-2.615627785401175,5.545177444479562,-1.3072735506929558
2022-05-05,256.802,546,61,2022,5,5,125,18,2,2,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8359254794186372,-0.548842958284719,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,1,5.552191848426895,-0.271672503056406,4.127134385045092,0.18587049089016647,6.304448802421981,-0.2655877408592836
2022-05-06,306.969,595,37,2022,5,6,126,18,2,2,0.49999999999999994,-0.8660254037844387,0.9510565162951535,0.30901699437494745,0.8263541987239096,-0.5631507242749186,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.72999912855744,-0.0998388960264431,3.6375861597263857,-1.080944006016864,6.39024066706535,-0.1478852000439011
2022-05-09,206.856,589,51,2022,5,9,129,19,2,2,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,0.7961828637826158,-0.6050560696488488,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.336845532253377,-0.4797839720668002,3.9512437185814275,-0.2692855787733442,6.380122536899765,-0.16176681497022039
2022-05-10,195.585,308,35,2022,5,10,130,19,2,2,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.7856498550787147,-0.6186714032625031,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.2810949077524505,-0.5336615798629136,3.58351893845611,-1.220854920141974,5.733341276897746,-1.0491213207904448
2022-05-11,204.425,509,66,2022,5,11,131,19,2,2,0.49999999999999994,-0.8660254037844387,0.7431448254773945,-0.6691306063588579,0.7748840413670407,-0.6321034111873487,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.325081003817251,-0.4911532554544196,4.204692619390966,0.3865696059975739,6.234410725718371,-0.3616768003068885
2022-05-12,267.189,570,67,2022,5,12,132,19,2,2,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.7638886127905428,-0.6453481132295501,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.591691955837943,-0.23349945452021495,4.219507705176107,0.424906922884628,6.3473892096560105,-0.20667545289232492
2022-05-13,103.87,372,49,2022,5,13,133,19,2,2,0.49999999999999994,-0.8660254037844387,0.40673664307580004,-0.913545457642601,0.7526668275320085,-0.6584015846980488,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,4.652721487846314,-1.1409239553120505,3.912023005428146,-0.37077786376582506,5.921578419643816,-0.79086851244852
2022-05-16,197.574,591,53,2022,5,16,136,20,2,2,0.49999999999999994,-0.8660254037844387,-0.20791169081775907,-0.9781476007338057,0.717676913675962,-0.6963762255968722,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.291161826625866,-0.523932872576986,3.9889840465642745,-0.17162411840226158,6.3835066348840055,-0.15712398627347704
2022-05-17,242.879,596,56,2022,5,17,137,20,2,2,0.49999999999999994,-0.8660254037844387,-0.4067366430758002,-0.9135454576426009,0.705583610107178,-0.7086266782644596,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.496672200653974,-0.3253268940962427,4.04305126783455,-0.031713204277151616,6.391917113392602,-0.14558519184290833
2022-05-18,156.468,412,42,2022,5,18,138,20,2,2,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.6932812268869777,-0.7206671495538609,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.059222263019757,-0.7480801167063146,3.7612001156935624,-0.7610655071472182,6.023447592961033,-0.6511086345155509
2022-05-19,307.632,688,45,2022,5,19,139,20,2,2,0.49999999999999994,-0.8660254037844387,-0.743144825477394,-0.6691306063588585,0.6807734094770161,-0.7324940716135789,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.732149628655597,-0.09776064485183822,3.828641396489095,-0.5865462508550763,6.535241271013659,0.0510490412787123
2022-05-20,439.348,607,51,2022,5,20,140,20,2,2,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.6680638642135335,-0.7441039398713607,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,6.087565323399438,0.24571438484354574,3.9512437185814275,-0.2692855787733442,6.410174881966167,-0.12053636279995614
2022-05-23,472.719,990,68,2022,5,23,143,21,2,2,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299,0.6287628145958344,-0.7775971469736269,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,6.160614318899449,0.31630920175692895,4.23410650459726,0.4626845508846361,6.898714534329988,0.549717846166348
2022-05-24,735.7090000000001,863,36,2022,5,24,144,21,2,2,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.6152845999633276,-0.7883050558305255,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,6.602192970255927,0.7430524284364035,3.6109179126442243,-1.1499540039364493,6.761572768804055,0.3615655741367015
2022-05-25,171.054,484,54,2022,5,25,145,21,2,2,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.6016240632249226,-0.7987793728863649,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.147808381028741,-0.6624701676699774,4.007333185232471,-0.12414165667850406,6.184148890937483,-0.430633754259873
2022-05-26,213.26500000000001,711,61,2022,5,26,146,21,2,2,0.49999999999999994,-0.8660254037844387,-0.743144825477394,0.6691306063588585,0.5877852522924732,-0.8090169943749473,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.367213566695798,-0.4504361923087372,4.127134385045092,0.18587049089016647,6.568077911411976,0.09609942015541965
2022-05-27,314.483,745,54,2022,5,27,147,21,2,2,0.49999999999999994,-0.8660254037844387,-0.5877852522924734,0.8090169943749473,0.5737722679043246,-0.8190148866680801,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.754104797803709,-0.07654308894016074,4.007333185232471,-0.12414165667850406,6.61472560020376,0.16009792999993872
2022-05-30,3585.725,2981,74,2022,5,30,150,22,2,2,0.49999999999999994,-0.8660254037844387,-1.133107779529596e-15,1.0,0.5307300481619334,-0.8475409228928311,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1,0,0,0,8.18499480885593,2.272677924876204,4.31748811353631,0.6784529379738862,8.000349495324684,2.0611109660051627
2022-05-31,2599.623,2530,93,2022,5,31,151,22,2,2,0.49999999999999994,-0.8660254037844387,0.2079116908177585,0.9781476007338058,0.5160623910158528,-0.8565509959010036,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,7.863506310691007,1.961990262268883,4.543294782270004,1.2627777228587642,7.836369760545124,1.8361382193931257
2022-06-01,100.776,175,26,2022,6,1,152,22,2,3,1.2246467991473532e-16,-1.0,0.20791169081775931,0.9781476007338057,0.5012418134457758,-0.865307254363206,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,1,4.622774319936449,-1.169865008110935,3.295836866004329,-1.9652960212100388,5.170483995038151,-1.8213359412175678
2022-06-02,488.631,312,53,2022,6,2,153,22,2,3,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,0.48627270710868997,-0.8738071036110808,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,1,6.193652046187144,0.34823698246280826,3.9889840465642745,-0.17162411840226158,5.746203190540153,-1.0314753595824393
2022-06-03,154.921,440,59,2022,6,3,154,22,2,3,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,0.4711595076738638,-0.8820480249558537,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,1,5.049349468724147,-0.7576212212889505,4.0943445622221,0.10101955944998849,6.089044875446846,-0.5611121429920234
2022-06-06,191.607,480,49,2022,6,6,157,23,2,3,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,0.42500033996955416,-0.9051931898913974,0.3617158544210324,-0.9322883892125132,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.2606518434595415,-0.5534178321019497,3.912023005428146,-0.37077786376582506,6.175867270105761,-0.44199576181170036
2022-06-07,178.568,473,46,2022,6,7,158,23,2,3,1.2246467991473532e-16,-1.0,0.9945218953682733,0.10452846326765346,0.4093559588156213,-0.9123747579707273,0.3617158544210324,-0.9322883892125132,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.1905539662739,-0.6211606774629977,3.8501476017100584,-0.530894179949013,6.161207321695077,-0.4621085450380914
2022-06-08,207.298,493,50,2022,6,8,159,23,2,3,1.2246467991473532e-16,-1.0,0.9945218953682734,-0.10452846326765333,0.39359027665646673,-0.9192859697186104,0.3617158544210324,-0.9322883892125132,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.338969746684586,-0.4777311234570483,3.9318256327243257,-0.31953417818343793,6.202535517187923,-0.4054081383381795
2022-06-09,113.594,382,32,2022,6,9,160,23,2,3,1.2246467991473532e-16,-1.0,0.9510565162951536,-0.30901699437494734,0.3777079652039649,-0.9259247771938498,0.3617158544210324,-0.9322883892125132,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,4.741395446889072,-1.055229116378812,3.4965075614664802,-1.4460161362704675,5.948034989180646,-0.7545713009508048
2022-06-10,175.916,360,38,2022,6,10,161,23,2,3,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.36171373072976765,-0.9322892131745133,0.3617158544210324,-0.9322883892125132,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.175675043655683,-0.6355397227997857,3.6635616461296463,-1.0137266798414102,5.8888779583328805,-0.8357320598038777
2022-06-13,180.557,415,40,2022,6,13,164,24,2,3,1.2246467991473532e-16,-1.0,0.40673664307580004,-0.913545457642601,0.3131070409358269,-0.9497178427914316,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.201569653988433,-0.610515076492587,3.713572066704308,-0.8843136363375668,6.030685260261263,-0.6411788837827191
2022-06-14,267.41,762,62,2022,6,14,165,24,2,3,1.2246467991473532e-16,-1.0,0.20791169081775931,-0.9781476007338057,0.29671281927349075,-0.9549667548552551,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.592515662227615,-0.23270342164705593,4.143134726391533,0.22727491914631315,6.637258031284457,0.19101140180720363
2022-06-15,705.432,750,52,2022,6,15,166,24,2,3,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.28023067519921585,-0.9599326896597447,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,6.5602269483769815,0.7024963111229667,3.970291913552122,-0.21999415398454464,6.621405651764134,0.16926265726985185
2022-06-20,426.309,789,60,2022,6,20,171,25,2,3,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.19667288979357647,-0.980469160361632,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,6.057507404913542,0.21666630228217956,4.110873864173311,0.1437927904670463,6.672032945461067,0.23872100425306084
2022-06-21,624.9879999999999,819,63,2022,6,21,172,25,2,3,1.2246467991473532e-16,-1.0,-0.9510565162951535,-0.30901699437494756,0.1797665857255624,-0.9837092937736097,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,6.439331201587291,0.5856622184457633,4.1588830833596715,0.2680272819941556,6.709304340258298,0.28985566469672325
2022-06-22,201.11,375,37,2022,6,22,173,25,2,3,1.2246467991473532e-16,-1.0,-0.9945218953682733,-0.10452846326765423,0.16280701293851715,-0.986657932891657,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.308812103640678,-0.506875580196683,3.6375861597263857,-1.080944006016864,5.929589143389895,-0.779878163391496
2022-06-23,766.428,1027,39,2022,6,23,174,25,2,3,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.10452846326765299,0.1457991969198751,-0.9893142039703663,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,6.6430446639859,0.7825316549436127,3.6888794541139363,-0.9482112422897228,6.93537044601511,0.6000080917412421
2022-06-24,99.229,362,26,2022,6,24,175,25,2,3,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,0.12874817745258132,-0.99167731989929,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,4.607457567934225,-1.1846671733686969,3.295836866004329,-1.9652960212100388,5.8944028342648505,-0.828152181017167
